Date,Males,Females,Unknown_Gender,A00-A04,A05-A14,A15-A34,A35-A59,A60-A79,A80+,Unknown_Age,LK Ahrweiler,LK Aichach-Friedberg,LK Alb-Donau-Kreis,LK Altenburger Land,LK Altenkirchen,LK Altmarkkreis Salzwedel,LK Altötting,LK Alzey-Worms,LK Amberg-Sulzbach,LK Ammerland,LK Anhalt-Bitterfeld,LK Ansbach,LK Aschaffenburg,LK Augsburg,LK Aurich,LK Bad Dürkheim,LK Bad Kissingen,LK Bad Kreuznach,LK Bad Tölz-Wolfratshausen,LK Bamberg,LK Barnim,LK Bautzen,LK Bayreuth,LK Berchtesgadener Land,LK Bergstraße,LK Bernkastel-Wittlich,LK Biberach,LK Birkenfeld,LK Bitburg-Prüm,LK Bodenseekreis,LK Borken,LK Breisgau-Hochschwarzwald,LK Burgenlandkreis,LK Böblingen,LK Börde,LK Calw,LK Celle,LK Cham,LK Cloppenburg,LK Coburg,LK Cochem-Zell,LK Coesfeld,LK Cuxhaven,LK Dachau,LK Dahme-Spreewald,LK Darmstadt-Dieburg,LK Deggendorf,LK Diepholz,LK Dillingen a.d.Donau,LK Dingolfing-Landau,LK Dithmarschen,LK Donau-Ries,LK Donnersbergkreis,LK Düren,LK Ebersberg,LK Eichsfeld,LK Eichstätt,LK Elbe-Elster,LK Emmendingen,LK Emsland,LK Ennepe-Ruhr-Kreis,LK Enzkreis,LK Erding,LK Erlangen-Höchstadt,LK Erzgebirgskreis,LK Esslingen,LK Euskirchen,LK Forchheim,LK Freising,LK Freudenstadt,LK Freyung-Grafenau,LK Friesland,LK Fulda,LK Fürstenfeldbruck,LK Fürth,LK Garmisch-Partenkirchen,LK Germersheim,LK Gießen,LK Gifhorn,LK Goslar,LK Gotha,LK Grafschaft Bentheim,LK Greiz,LK Groß-Gerau,LK Göppingen,LK Görlitz,LK Göttingen,LK Günzburg,LK Gütersloh,LK Hameln-Pyrmont,LK Harburg,LK Harz,LK Havelland,LK Haßberge,LK Heidekreis,LK Heidenheim,LK Heilbronn,LK Heinsberg,LK Helmstedt,LK Herford,LK Hersfeld-Rotenburg,LK Herzogtum Lauenburg,LK Hildburghausen,LK Hildesheim,LK Hochsauerlandkreis,LK Hochtaunuskreis,LK Hof,LK Hohenlohekreis,LK Holzminden,LK Höxter,LK Ilm-Kreis,LK Jerichower Land,LK Kaiserslautern,LK Karlsruhe,LK Kassel,LK Kelheim,LK Kitzingen,LK Kleve,LK Konstanz,LK Kronach,LK Kulmbach,LK Kusel,LK Kyffhäuserkreis,LK Lahn-Dill-Kreis,LK Landsberg a.Lech,LK Landshut,LK Leer,LK Leipzig,LK Lichtenfels,LK Limburg-Weilburg,LK Lindau,LK Lippe,LK Ludwigsburg,LK Ludwigslust-Parchim,LK Lörrach,LK Lüchow-Dannenberg,LK Lüneburg,LK Main-Kinzig-Kreis,LK Main-Spessart,LK Main-Tauber-Kreis,LK Main-Taunus-Kreis,LK Mainz-Bingen,LK Mansfeld-Südharz,LK Marburg-Biedenkopf,LK Mayen-Koblenz,LK Mecklenburgische Seenplatte,LK Meißen,LK Merzig-Wadern,LK Mettmann,LK Miesbach,LK Miltenberg,LK Minden-Lübbecke,LK Mittelsachsen,LK Märkisch-Oderland,LK Märkischer Kreis,LK Mühldorf a.Inn,LK München,LK Neckar-Odenwald-Kreis,LK Neu-Ulm,LK Neuburg-Schrobenhausen,LK Neumarkt i.d.OPf.,LK Neunkirchen,LK Neustadt a.d.Aisch-Bad Windsheim,LK Neustadt a.d.Waldnaab,LK Neuwied,LK Nienburg (Weser),LK Nordfriesland,LK Nordhausen,LK Nordsachsen,LK Nordwestmecklenburg,LK Northeim,LK Nürnberger Land,LK Oberallgäu,LK Oberbergischer Kreis,LK Oberhavel,LK Oberspreewald-Lausitz,LK Odenwaldkreis,LK Oder-Spree,LK Offenbach,LK Oldenburg,LK Olpe,LK Ortenaukreis,LK Osnabrück,LK Ostalbkreis,LK Ostallgäu,LK Osterholz,LK Ostholstein,LK Ostprignitz-Ruppin,LK Paderborn,LK Passau,LK Peine,LK Pfaffenhofen a.d.Ilm,LK Pinneberg,LK Plön,LK Potsdam-Mittelmark,LK Prignitz,LK Rastatt,LK Ravensburg,LK Recklinghausen,LK Regen,LK Regensburg,LK Rems-Murr-Kreis,LK Rendsburg-Eckernförde,LK Reutlingen,LK Rhein-Erft-Kreis,LK Rhein-Hunsrück-Kreis,LK Rhein-Kreis Neuss,LK Rhein-Lahn-Kreis,LK Rhein-Neckar-Kreis,LK Rhein-Pfalz-Kreis,LK Rhein-Sieg-Kreis,LK Rheingau-Taunus-Kreis,LK Rheinisch-Bergischer Kreis,LK Rhön-Grabfeld,LK Rosenheim,LK Rostock,LK Rotenburg (Wümme),LK Roth,LK Rottal-Inn,LK Rottweil,LK Saale-Holzland-Kreis,LK Saale-Orla-Kreis,LK Saalekreis,LK Saalfeld-Rudolstadt,LK Saar-Pfalz-Kreis,LK Saarlouis,LK Salzlandkreis,LK Sankt Wendel,LK Schaumburg,LK Schleswig-Flensburg,LK Schmalkalden-Meiningen,LK Schwalm-Eder-Kreis,LK Schwandorf,LK Schwarzwald-Baar-Kreis,LK Schweinfurt,LK Schwäbisch Hall,LK Segeberg,LK Siegen-Wittgenstein,LK Sigmaringen,LK Soest,LK Sonneberg,LK Spree-Neiße,LK Stade,LK Stadtverband Saarbrücken,LK Starnberg,LK Steinburg,LK Steinfurt,LK Stendal,LK Stormarn,LK Straubing-Bogen,LK Sächsische Schweiz-Osterzgebirge,LK Sömmerda,LK Südliche Weinstraße,LK Südwestpfalz,LK Teltow-Fläming,LK Tirschenreuth,LK Traunstein,LK Trier-Saarburg,LK Tuttlingen,LK Tübingen,LK Uckermark,LK Uelzen,LK Unna,LK Unstrut-Hainich-Kreis,LK Unterallgäu,LK Vechta,LK Verden,LK Viersen,LK Vogelsbergkreis,LK Vogtlandkreis,LK Vorpommern-Greifswald,LK Vorpommern-Rügen,LK Vulkaneifel,LK Waldeck-Frankenberg,LK Waldshut,LK Warendorf,LK Wartburgkreis,LK Weilheim-Schongau,LK Weimarer Land,LK Weißenburg-Gunzenhausen,LK Werra-Meißner-Kreis,LK Wesel,LK Wesermarsch,LK Westerwaldkreis,LK Wetteraukreis,LK Wittenberg,LK Wittmund,LK Wolfenbüttel,LK Wunsiedel i.Fichtelgebirge,LK Würzburg,LK Zollernalbkreis,LK Zwickau,Region Hannover,SK Amberg,SK Ansbach,SK Aschaffenburg,SK Augsburg,SK Baden-Baden,SK Bamberg,SK Bayreuth,SK Berlin Charlottenburg-Wilmersdorf,SK Berlin Friedrichshain-Kreuzberg,SK Berlin Lichtenberg,SK Berlin Marzahn-Hellersdorf,SK Berlin Mitte,SK Berlin Neukölln,SK Berlin Pankow,SK Berlin Reinickendorf,SK Berlin Spandau,SK Berlin Steglitz-Zehlendorf,SK Berlin Tempelhof-Schöneberg,SK Berlin Treptow-Köpenick,SK Bielefeld,SK Bochum,SK Bonn,SK Bottrop,SK Brandenburg a.d.Havel,SK Braunschweig,SK Bremen,SK Bremerhaven,SK Chemnitz,SK Coburg,SK Cottbus,SK Darmstadt,SK Delmenhorst,SK Dessau-Roßlau,SK Dortmund,SK Dresden,SK Duisburg,SK Düsseldorf,SK Eisenach,SK Emden,SK Erfurt,SK Erlangen,SK Essen,SK Flensburg,SK Frankenthal,SK Frankfurt (Oder),SK Frankfurt am Main,SK Freiburg i.Breisgau,SK Fürth,SK Gelsenkirchen,SK Gera,SK Hagen,SK Halle,SK Hamburg,SK Hamm,SK Heidelberg,SK Heilbronn,SK Herne,SK Hof,SK Ingolstadt,SK Jena,SK Kaiserslautern,SK Karlsruhe,SK Kassel,SK Kaufbeuren,SK Kempten,SK Kiel,SK Koblenz,SK Krefeld,SK Köln,SK Landau i.d.Pfalz,SK Landshut,SK Leipzig,SK Leverkusen,SK Ludwigshafen,SK Lübeck,SK Magdeburg,SK Mainz,SK Mannheim,SK Memmingen,SK Mönchengladbach,SK Mülheim a.d.Ruhr,SK München,SK Münster,SK Neumünster,SK Neustadt a.d.Weinstraße,SK Nürnberg,SK Oberhausen,SK Offenbach,SK Oldenburg,SK Osnabrück,SK Passau,SK Pforzheim,SK Pirmasens,SK Potsdam,SK Regensburg,SK Remscheid,SK Rosenheim,SK Rostock,SK Salzgitter,SK Schwabach,SK Schweinfurt,SK Schwerin,SK Solingen,SK Speyer,SK Straubing,SK Stuttgart,SK Suhl,SK Trier,SK Ulm,SK Weiden i.d.OPf.,SK Weimar,SK Wiesbaden,SK Wilhelmshaven,SK Wolfsburg,SK Worms,SK Wuppertal,SK Würzburg,SK Zweibrücken,StadtRegion Aachen
2020/03/22,1196,1070,1,16,36,587,1087,423,115,3,1,2,2,1,0,1,8,7,3,4,0,2,4,4,1,6,4,0,1,2,5,10,0,0,0,2,19,2,2,0,11,10,0,30,6,18,0,11,2,3,0,4,0,5,0,2,7,6,9,2,0,4,12,17,8,1,2,3,1,4,5,0,26,0,4,50,3,2,16,28,6,1,0,11,11,7,2,1,1,0,0,0,9,13,5,0,4,0,5,0,5,0,0,0,0,11,31,29,2,0,1,4,0,0,15,2,1,25,0,0,1,0,9,18,5,8,1,0,1,3,0,3,0,0,4,16,1,0,1,0,2,12,10,0,12,0,0,2,1,1,0,3,0,7,11,1,0,14,9,28,9,5,1,0,7,5,18,4,10,0,5,0,9,4,13,1,1,0,3,0,0,8,0,24,1,0,1,2,8,1,0,27,9,16,2,0,0,0,0,0,1,3,10,4,2,0,46,0,5,0,8,11,4,9,3,1,17,3,28,0,0,4,29,1,6,0,2,10,12,0,0,0,2,0,15,1,0,7,0,3,0,4,0,3,6,17,1,7,3,4,1,0,5,10,13,0,0,0,5,7,10,2,0,4,2,11,9,3,3,6,0,3,4,0,7,0,0,3,2,0,0,0,1,0,2,3,1,8,1,4,1,1,4,14,1,0,0,0,12,3,17,7,5,2,0,2,13,8,1,0,11,9,0,2,29,3,7,0,0,3,2,2,2,18,19,0,2,26,4,0,3,2,4,0,0,0,0,0,16,0,0,0,1,4,6,0,0,0,4,12,0,0,0,5,5,149,19,15,15,0,0,0,9,7,12,0,0,0,2,8,0,47,0,6,14,0,0,0,0,16,2,0,0,0,88,20,0,0,0,2,1,0,11,0,0,2,0,10,10,3,0,1,0,3,0,4,0,3,16,0,4,4,0,0,0,0,8,6,19,6,0,26
2020/03/23,1980,1744,2,31,70,957,1754,729,185,0,4,12,9,0,4,4,2,6,4,5,7,3,9,3,2,11,2,7,6,13,4,6,8,11,29,1,0,6,2,7,15,9,3,53,5,9,8,9,2,1,0,36,13,14,4,3,1,19,0,3,1,5,0,7,12,1,3,0,17,6,16,8,12,0,5,14,0,4,14,5,3,0,25,21,18,3,0,9,3,1,6,0,6,16,11,3,11,2,13,1,4,8,2,5,1,3,15,29,2,4,1,7,0,10,16,4,13,3,1,2,2,3,0,11,1,6,0,18,7,5,7,2,0,17,2,5,0,12,2,33,2,16,64,0,17,0,1,9,4,2,12,9,0,10,14,1,4,4,39,23,4,12,3,3,2,3,33,2,4,5,1,9,3,3,8,2,2,3,0,0,5,8,3,3,2,5,1,2,11,4,2,8,20,16,19,2,3,0,8,7,2,2,10,5,8,0,0,36,33,0,3,29,9,5,22,6,10,10,34,27,93,4,10,4,25,0,2,6,1,1,0,1,1,1,7,9,6,3,1,1,2,6,14,12,10,9,4,4,22,7,0,6,7,27,13,7,42,2,8,1,17,2,2,2,0,31,16,3,12,38,0,1,6,1,5,12,9,17,6,12,2,0,0,2,14,24,2,5,2,4,0,16,1,19,7,6,1,4,13,16,42,20,40,0,2,0,12,0,1,2,24,9,10,2,20,14,9,30,9,7,13,12,32,12,11,0,3,2,12,0,4,0,3,0,4,2,16,17,15,45,0,0,13,2,54,0,1,0,32,12,5,4,2,7,7,133,6,3,5,4,3,8,5,4,10,1,2,2,11,9,17,48,2,0,19,7,5,23,12,7,38,3,4,8,94,22,3,11,14,1,3,18,13,1,2,2,9,11,1,4,5,2,1,3,5,4,5,0,25,0,1,10,2,3,34,0,2,6,12,15,0,27
2020/03/24,2497,2384,4,43,86,1268,2251,947,289,1,2,9,25,8,4,1,10,2,5,4,1,6,14,25,0,12,4,9,19,25,7,13,8,18,24,6,32,1,9,31,18,50,1,50,3,24,6,7,4,4,8,8,2,16,3,11,6,12,0,7,1,11,3,11,17,10,5,4,13,15,15,8,16,9,4,69,2,4,37,10,11,1,5,24,21,6,6,12,1,8,2,5,7,18,29,2,7,3,17,1,7,3,4,2,3,7,23,30,4,7,4,5,1,10,13,16,8,17,5,7,8,3,8,14,6,6,4,6,10,4,10,5,3,14,5,21,3,1,4,17,14,18,46,3,18,0,4,6,8,3,16,13,1,3,13,9,7,2,11,13,4,11,11,2,4,16,29,7,3,8,7,0,3,24,8,2,2,0,2,3,4,12,11,14,12,2,3,4,11,7,0,23,22,33,17,2,3,0,14,7,2,14,25,7,4,4,29,72,14,9,7,33,14,54,11,9,43,3,31,5,46,4,11,3,108,3,3,5,13,19,0,0,17,4,12,2,4,5,6,6,4,8,15,19,4,16,9,8,31,14,3,0,7,12,34,1,32,6,11,2,12,1,6,2,0,31,8,5,6,184,1,0,32,1,8,3,1,5,1,18,2,3,2,4,6,6,1,16,1,7,4,12,1,4,8,7,0,8,9,18,9,31,70,1,0,2,11,4,5,9,23,19,14,4,24,23,22,10,6,9,30,15,5,14,23,7,1,16,19,0,2,1,1,3,0,3,19,41,14,22,1,0,10,11,4,1,0,0,22,43,4,5,1,1,7,207,5,3,13,1,2,2,2,7,11,6,2,3,11,22,7,88,6,4,16,4,5,2,5,8,16,2,14,6,169,36,2,4,34,3,2,6,23,2,0,0,7,8,1,20,5,4,3,1,9,6,0,2,36,1,3,11,9,3,7,0,5,4,15,15,1,58
2020/03/25,2829,2854,4,28,110,1405,2720,1090,334,0,5,21,28,1,3,1,25,4,8,10,6,24,17,19,4,7,7,4,25,22,6,11,3,9,9,3,37,2,2,33,28,8,5,36,1,27,8,18,5,7,14,17,0,52,11,22,18,2,6,10,2,15,3,13,27,7,7,1,17,14,11,11,42,5,9,41,4,3,27,25,5,2,8,44,13,12,9,12,4,6,0,10,19,5,32,22,9,18,26,4,13,4,8,5,0,29,33,53,4,9,0,7,1,4,21,21,7,21,2,5,9,3,4,22,10,14,0,18,20,3,5,1,2,14,15,17,5,13,12,5,10,14,65,1,15,1,4,15,8,6,6,8,0,11,6,2,5,4,21,18,6,11,7,9,19,14,58,8,12,11,8,2,7,15,18,1,2,1,4,3,0,25,8,21,8,0,6,2,15,10,17,29,25,33,12,2,4,2,8,15,6,6,17,7,18,1,13,32,5,5,14,39,14,33,31,7,34,9,49,3,44,5,14,3,127,3,3,17,32,32,3,2,2,7,5,12,2,8,7,2,2,9,1,27,11,28,5,13,36,10,2,6,11,18,36,3,14,4,9,10,16,4,5,4,14,31,42,3,35,117,0,3,15,1,15,30,2,18,7,20,4,6,1,4,4,26,0,20,1,12,3,19,14,5,9,8,2,4,29,11,58,29,102,0,4,3,20,2,6,2,37,46,5,4,26,31,18,14,9,8,30,17,51,13,30,3,0,6,9,2,2,4,0,8,2,1,10,13,26,19,1,0,8,9,28,0,0,1,23,15,10,7,0,5,11,162,15,9,13,11,4,13,4,8,12,8,2,5,6,5,17,77,0,5,29,11,7,8,3,9,6,1,4,3,240,27,1,3,36,4,2,5,16,2,3,4,10,21,5,26,5,3,4,4,0,11,2,6,36,0,0,11,9,4,10,0,13,3,20,9,0,83
2020/03/26,2908,3000,4,47,100,1500,2654,1193,415,3,2,17,42,0,3,0,6,7,3,9,4,20,15,14,3,15,3,9,14,31,4,21,32,14,11,6,21,5,17,8,27,24,1,58,2,20,9,21,5,2,4,20,5,59,4,19,13,10,3,11,2,5,12,18,18,3,6,5,8,10,16,5,37,7,12,62,26,29,28,25,5,0,4,55,14,8,7,4,5,9,3,8,17,14,29,4,15,19,22,4,11,6,6,5,6,18,46,61,11,8,3,12,3,10,24,5,9,29,3,14,9,3,4,29,13,13,6,29,4,7,20,1,0,6,38,46,3,7,9,19,13,25,83,1,16,0,2,19,5,7,10,10,2,9,9,1,11,8,20,23,10,3,12,2,10,7,45,9,16,9,14,18,5,27,5,3,3,2,0,0,4,24,0,19,14,0,13,9,19,10,30,24,31,33,9,4,1,1,14,15,9,8,14,7,9,3,33,22,28,1,12,67,16,33,14,6,31,8,34,2,49,19,24,6,116,1,9,13,44,23,1,1,4,4,12,11,7,7,4,9,4,15,4,16,4,54,7,12,44,18,3,3,14,15,22,5,29,3,9,2,10,6,10,7,1,13,15,3,21,48,3,0,14,2,17,3,4,11,3,5,6,2,0,4,7,5,0,11,2,16,1,19,7,8,8,13,1,6,16,11,37,22,84,0,10,7,19,4,15,16,44,19,11,13,52,27,38,13,10,19,27,13,19,16,7,1,2,14,31,0,9,0,1,10,1,0,21,34,34,27,1,0,6,5,25,4,1,0,48,42,30,10,1,0,6,170,8,8,20,6,1,4,4,4,23,5,3,0,6,6,11,60,7,25,22,7,8,1,7,15,10,2,24,1,257,30,0,4,15,12,2,1,13,7,0,1,6,8,4,14,7,8,1,4,6,8,0,9,64,0,5,9,7,3,18,0,6,4,21,30,1,53
2020/03/27,2840,3147,7,45,110,1460,2603,1281,495,0,4,6,25,2,7,2,17,5,8,9,3,18,16,11,4,7,19,5,21,10,3,13,14,5,21,8,26,6,4,17,30,45,1,62,3,31,8,29,3,3,17,33,3,19,10,18,15,8,7,9,3,8,5,17,16,4,5,6,23,19,19,19,37,10,15,61,14,8,51,23,24,1,11,28,30,15,4,12,3,6,1,12,8,13,42,3,18,3,24,4,2,7,6,4,5,7,26,58,6,14,3,10,1,9,17,13,4,39,6,7,12,0,3,16,4,16,2,18,13,11,8,3,2,13,1,6,3,12,9,5,7,27,90,3,6,2,4,16,8,22,13,23,1,6,14,14,9,4,20,26,6,11,11,5,8,28,88,12,11,1,4,11,8,28,10,1,5,2,6,1,3,16,13,19,12,1,2,5,20,9,23,34,21,20,21,8,0,2,22,16,7,16,26,4,4,0,17,26,51,0,12,61,11,43,11,10,34,6,39,16,57,5,5,3,89,0,0,16,23,11,1,16,4,0,10,13,0,4,5,10,3,32,7,14,4,24,8,15,56,16,2,3,5,24,10,8,29,15,14,12,16,3,6,2,5,88,18,3,33,74,1,4,12,0,8,31,7,18,4,6,11,6,4,10,12,20,0,18,1,17,0,15,7,17,10,16,4,5,32,28,20,26,52,3,2,5,7,11,6,7,16,20,6,6,46,25,32,8,6,6,23,11,5,14,15,4,0,15,20,0,15,1,0,12,1,4,7,36,18,22,0,0,5,4,36,1,3,0,34,37,17,19,6,7,16,142,14,17,15,6,4,24,3,3,4,10,7,5,12,11,31,83,6,1,19,7,9,3,6,20,14,2,18,9,258,37,2,6,10,3,3,12,12,2,4,0,16,17,9,11,4,3,3,8,3,9,8,10,56,0,8,4,8,1,18,0,63,4,22,18,4,41
2020/03/28,2294,2440,2,40,99,1182,1939,1026,449,1,3,12,20,1,5,0,8,5,0,14,0,22,11,13,0,18,9,0,7,10,0,16,5,2,0,3,1,2,12,6,27,56,0,51,0,19,2,12,1,7,9,0,0,24,5,9,1,9,5,12,0,10,0,20,21,5,19,3,35,6,15,6,10,2,5,39,9,4,36,13,17,0,13,55,9,7,3,9,10,0,0,14,10,19,29,6,9,20,12,8,14,2,5,8,1,0,23,24,7,5,5,0,0,6,16,4,13,27,2,9,4,0,4,37,4,21,0,34,3,6,2,8,0,23,14,18,5,8,13,10,2,29,53,5,34,0,5,16,7,19,6,4,0,5,7,2,6,4,13,33,10,7,15,5,12,19,23,9,13,7,11,3,5,56,0,1,4,1,5,3,0,0,9,16,9,2,6,7,7,42,15,49,26,29,16,2,1,1,7,21,12,23,14,4,2,0,27,6,18,2,17,36,11,18,8,11,3,5,35,0,32,9,9,3,46,1,4,9,15,10,5,0,6,3,1,11,1,8,0,9,1,10,32,7,41,20,9,2,26,18,4,2,5,43,20,0,34,11,9,5,11,0,4,5,1,55,35,5,7,30,1,0,17,0,12,2,7,10,6,13,2,1,6,0,11,12,2,16,3,9,0,2,1,6,5,5,2,0,33,16,61,35,47,0,2,1,20,14,2,1,21,14,0,11,26,40,11,3,14,40,10,7,0,0,17,5,1,29,22,3,2,3,0,1,0,0,17,24,14,19,0,0,3,6,0,2,0,0,9,33,12,6,5,10,17,145,14,8,19,3,2,17,15,1,17,7,7,3,11,5,18,80,3,3,17,13,0,8,0,15,16,0,7,0,140,22,0,3,28,2,2,6,19,11,5,0,0,7,5,7,3,0,7,26,4,6,0,1,37,1,6,10,6,5,0,0,28,7,9,23,0,49
2020/03/29,1480,1605,3,21,52,773,1318,639,284,1,2,6,15,0,2,0,19,3,3,0,2,4,5,7,5,1,4,0,5,3,5,1,9,12,20,7,14,1,1,1,5,25,0,44,0,18,1,11,5,4,2,53,0,10,7,5,5,3,10,3,0,8,4,9,5,2,0,2,10,3,23,21,30,2,5,12,12,6,10,17,1,0,5,3,16,12,3,2,0,0,1,2,9,15,19,1,27,12,20,0,1,2,2,3,2,0,25,10,2,1,7,0,0,1,14,4,13,40,0,2,0,0,0,26,0,1,0,12,2,1,0,1,0,0,10,24,1,1,7,0,18,4,17,0,8,0,0,4,8,1,0,8,0,1,6,2,3,6,21,11,11,8,5,3,14,22,21,3,4,9,7,15,3,5,0,1,3,1,0,0,2,5,4,34,1,0,4,2,5,1,20,24,19,6,10,0,3,0,0,3,2,6,8,0,2,0,10,0,13,0,6,38,1,34,45,2,33,1,40,5,17,3,21,2,12,1,1,2,17,1,0,0,0,2,11,19,1,0,0,1,0,7,4,4,4,19,7,2,8,7,0,0,1,27,9,0,26,1,5,8,7,0,6,3,0,18,27,20,4,21,0,0,0,1,10,0,0,20,2,1,0,3,3,1,9,4,0,4,0,0,7,1,0,4,1,7,0,0,11,7,9,14,49,4,0,1,14,4,2,3,6,5,0,2,16,0,11,14,5,12,10,6,0,11,9,0,1,6,1,0,12,3,2,3,2,0,9,9,8,5,0,0,2,1,6,1,3,0,41,19,4,2,0,8,6,115,4,15,11,4,8,1,2,1,8,1,1,3,14,2,0,56,2,16,12,2,11,0,0,21,7,0,1,0,178,8,0,0,9,0,2,6,10,4,5,3,0,5,0,3,3,5,9,1,2,7,1,9,43,0,13,3,5,0,0,0,19,0,1,8,0,41
2020/03/30,1959,2157,7,21,62,965,1737,890,448,0,3,6,17,0,3,2,15,1,15,2,5,4,22,14,10,7,5,18,16,15,2,9,4,5,15,6,5,1,5,1,26,41,4,37,6,13,12,8,3,2,1,15,5,7,6,16,3,10,1,2,3,5,2,4,16,1,9,1,20,7,17,6,16,7,14,68,2,4,28,3,8,2,0,16,33,7,2,6,8,7,1,4,2,6,11,6,12,1,12,7,13,4,3,10,1,35,23,25,6,4,0,12,2,3,10,5,7,9,9,8,3,2,0,13,6,9,0,3,31,1,2,1,0,1,4,6,4,0,2,10,8,19,45,2,27,0,2,17,1,13,15,3,4,3,11,0,12,5,22,15,8,6,6,7,11,11,29,8,8,5,9,4,1,32,13,1,1,2,0,0,4,26,6,8,5,2,3,2,4,5,5,37,19,23,9,3,5,2,38,17,18,13,10,3,14,0,5,23,30,1,6,14,11,52,35,3,19,6,42,1,31,2,11,2,33,3,1,4,24,31,1,7,3,1,12,15,0,4,1,2,0,2,10,21,8,30,1,3,14,5,2,2,7,28,22,4,19,0,6,11,26,0,6,5,7,55,31,4,25,19,8,3,4,5,4,26,1,7,0,7,6,0,3,7,4,12,1,12,3,7,0,12,0,7,9,8,1,3,15,13,40,14,61,5,1,8,12,8,5,6,37,13,19,4,15,10,13,16,3,9,20,8,13,4,4,2,1,3,7,1,5,0,0,6,1,0,23,18,30,54,0,0,0,3,2,1,0,0,23,34,12,9,0,0,27,71,4,14,13,3,7,1,3,0,7,1,2,2,9,5,21,64,1,5,21,10,4,5,7,5,7,2,6,14,114,16,5,5,27,0,0,4,20,2,8,0,33,9,2,1,2,3,2,2,0,6,1,7,24,1,3,8,4,0,26,1,0,5,11,10,2,49
2020/03/31,2868,3192,4,45,137,1383,2509,1308,681,1,5,14,16,4,2,1,19,4,10,7,0,12,30,11,3,9,23,9,16,9,8,10,9,13,9,5,15,0,0,4,33,48,3,53,2,26,8,25,2,2,8,18,1,42,20,18,6,8,7,1,1,6,2,16,19,5,17,3,28,15,17,10,12,6,39,72,6,15,35,12,2,3,17,39,48,10,4,6,9,1,4,6,11,5,52,9,11,19,12,16,26,13,15,6,3,36,21,40,7,5,5,20,1,9,34,14,7,19,7,6,7,2,6,24,8,18,9,9,12,1,0,3,4,15,17,27,3,7,9,6,3,11,64,4,44,0,12,17,11,21,7,13,4,8,11,13,7,7,29,17,16,36,12,9,17,6,60,10,22,12,12,8,8,34,4,7,1,0,4,8,1,30,3,29,11,1,8,2,16,5,8,39,20,33,32,1,6,4,23,36,10,18,15,2,25,0,19,16,34,4,12,53,3,61,31,2,20,3,35,29,11,3,11,5,96,2,1,17,54,20,2,3,5,4,14,31,2,3,4,11,2,5,29,7,13,16,13,7,49,10,8,1,2,68,29,3,24,3,15,33,15,1,7,3,5,32,32,4,17,60,0,4,11,3,8,23,15,45,5,5,6,7,1,4,9,12,8,10,2,10,1,10,1,13,23,8,0,3,38,13,48,25,45,0,3,9,8,9,7,7,24,10,11,7,46,16,19,17,3,28,24,8,9,11,25,3,7,21,15,2,9,0,0,2,3,0,19,19,23,46,2,1,5,7,11,2,3,0,38,45,6,14,0,2,7,159,14,12,9,2,3,14,3,5,6,4,5,1,3,7,13,89,2,21,19,15,14,4,5,8,10,1,28,3,310,22,5,2,20,16,3,2,10,5,6,0,18,15,8,14,2,5,1,2,8,7,5,16,45,0,1,16,10,0,7,0,19,6,43,36,1,60
2020/04/01,2816,3455,6,56,134,1438,2527,1364,755,3,3,6,26,4,5,1,41,4,18,3,1,38,14,8,5,10,11,11,26,26,5,4,13,12,11,0,16,8,16,13,52,60,0,83,3,10,4,20,1,5,4,21,4,35,6,12,10,15,9,3,2,20,3,8,15,4,9,1,35,8,7,14,27,16,24,56,20,10,62,17,3,2,21,24,13,5,5,8,6,1,1,7,11,19,28,13,23,11,16,6,21,0,6,7,2,11,18,73,10,24,12,3,0,10,27,7,16,34,7,5,0,0,3,31,4,40,3,19,36,0,7,4,0,15,7,38,3,13,4,12,10,19,58,0,22,1,10,22,2,21,8,24,0,2,9,8,8,2,24,16,14,27,13,1,16,28,63,12,29,7,11,12,7,49,6,4,2,1,17,2,3,40,6,17,7,3,24,1,12,20,15,72,16,39,29,5,4,1,36,27,5,22,27,6,10,0,14,12,34,13,25,58,7,50,42,4,25,7,22,12,29,22,5,6,121,1,6,30,30,23,1,4,8,4,18,21,3,9,3,3,0,26,33,29,14,41,16,17,44,16,2,1,7,61,18,7,32,4,10,23,12,3,12,7,2,103,26,8,15,24,3,1,25,2,10,15,7,22,3,9,1,9,7,12,10,21,0,29,3,23,1,9,2,15,8,4,0,7,28,12,18,21,80,4,9,1,3,2,5,2,24,22,4,8,19,35,13,7,9,24,16,6,1,6,21,2,3,18,16,0,12,2,1,7,0,0,34,21,15,29,0,0,5,13,0,0,2,1,45,52,10,15,4,11,9,139,11,11,22,5,5,17,4,3,14,4,3,1,12,4,10,122,6,13,18,7,9,4,3,16,15,5,11,7,230,15,0,5,29,5,4,6,3,3,5,4,18,26,11,18,0,3,1,6,2,5,2,18,38,0,5,14,12,5,8,1,8,4,13,14,5,97
